name,slug,draft_year,draft_pick,season,team_id,lg_id,pos
Lindsey Hunter,hunteli01,1993,10,1995-96,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,1996-97,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,1997-98,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,1998-99,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,1999-00,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2000-01,MIL,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2001-02,LAL,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2002-03,TOR,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2003-04,DET,NBA,SG
Lindsey Hunter,hunteli01,1993,10,2004-05,DET,NBA,SG
Lindsey Hunter,hunteli01,1993,10,2005-06,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2006-07,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2007-08,DET,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2008-09,CHI,NBA,PG
Lindsey Hunter,hunteli01,1993,10,2009-10,CHI,NBA,PG
Allan Houston,houstal01,1993,11,1993-94,DET,NBA,SG
Allan Houston,houstal01,1993,11,1994-95,DET,NBA,SG
Allan Houston,houstal01,1993,11,1995-96,DET,NBA,SG
Allan Houston,houstal01,1993,11,1996-97,NYK,NBA,SG
Allan Houston,houstal01,1993,11,1997-98,NYK,NBA,SG
Allan Houston,houstal01,1993,11,1998-99,NYK,NBA,SG
Allan Houston,houstal01,1993,11,1999-00,NYK,NBA,SG
Allan Houston,houstal01,1993,11,2000-01,NYK,NBA,SG
Allan Houston,houstal01,1993,11,2001-02,NYK,NBA,SG
Allan Houston,houstal01,1993,11,2002-03,NYK,NBA,SG
Allan Houston,houstal01,1993,11,2003-04,NYK,NBA,SG
Allan Houston,houstal01,1993,11,2004-05,NYK,NBA,SG
George Lynch,lynchge01,1993,12,1993-94,LAL,NBA,SF
George Lynch,lynchge01,1993,12,1994-95,LAL,NBA,SF
George Lynch,lynchge01,1993,12,1995-96,LAL,NBA,SF
George Lynch,lynchge01,1993,12,1996-97,VAN,NBA,SF
George Lynch,lynchge01,1993,12,1997-98,VAN,NBA,SF
George Lynch,lynchge01,1993,12,1998-99,PHI,NBA,SF
George Lynch,lynchge01,1993,12,1999-00,PHI,NBA,SF
George Lynch,lynchge01,1993,12,2000-01,PHI,NBA,SF
George Lynch,lynchge01,1993,12,2001-02,CHH,NBA,SF
George Lynch,lynchge01,1993,12,2002-03,NOH,NBA,SG
George Lynch,lynchge01,1993,12,2003-04,NOH,NBA,SF
George Lynch,lynchge01,1993,12,2004-05,NOH,NBA,SF
Terry Dehere,deherte01,1993,13,1993-94,LAC,NBA,PG
Terry Dehere,deherte01,1993,13,1994-95,LAC,NBA,PG
Terry Dehere,deherte01,1993,13,1995-96,LAC,NBA,PG
Terry Dehere,deherte01,1993,13,1996-97,LAC,NBA,PG
Terry Dehere,deherte01,1993,13,1997-98,SAC,NBA,PG
Terry Dehere,deherte01,1993,13,1998-99,TOT,NBA,SG-PG
Scott Haskin,haskisc01,1993,14,1993-94,IND,NBA,C
Doug Edwards,edwardo01,1993,15,1993-94,ATL,NBA,PF
Doug Edwards,edwardo01,1993,15,1994-95,ATL,NBA,PF
Doug Edwards,edwardo01,1993,15,1995-96,VAN,NBA,PF
Rex Walters,waltere01,1993,16,1993-94,NJN,NBA,SG
Rex Walters,waltere01,1993,16,1994-95,NJN,NBA,SG
Rex Walters,waltere01,1993,16,1995-96,TOT,NBA,SG
Rex Walters,waltere01,1993,16,1996-97,PHI,NBA,SG
Rex Walters,waltere01,1993,16,1997-98,TOT,NBA,SG
Rex Walters,waltere01,1993,16,1998-99,MIA,NBA,SG
Rex Walters,waltere01,1993,16,1999-00,MIA,NBA,PG
Greg Graham,grahagr01,1993,17,1993-94,PHI,NBA,SG
Greg Graham,grahagr01,1993,17,1994-95,PHI,NBA,SG
Greg Graham,grahagr01,1993,17,1995-96,TOT,NBA,SG
Greg Graham,grahagr01,1993,17,1996-97,SEA,NBA,SG
Greg Graham,grahagr01,1993,17,1997-98,CLE,NBA,SG
Luther Wright,wrighlu01,1993,18,1993-94,UTA,NBA,C
Acie Earl,earlac01,1993,19,1993-94,BOS,NBA,C
Acie Earl,earlac01,1993,19,1994-95,BOS,NBA,C
Acie Earl,earlac01,1993,19,1995-96,TOR,NBA,C
Acie Earl,earlac01,1993,19,1996-97,TOT,NBA,C
Scott Burrell,burresc01,1993,20,1993-94,CHH,NBA,SF
Scott Burrell,burresc01,1993,20,1994-95,CHH,NBA,SF
Scott Burrell,burresc01,1993,20,1995-96,CHH,NBA,SF
Scott Burrell,burresc01,1993,20,1996-97,TOT,NBA,SF
Scott Burrell,burresc01,1993,20,1997-98,CHI,NBA,SF
Scott Burrell,burresc01,1993,20,1998-99,NJN,NBA,SF
Scott Burrell,burresc01,1993,20,1999-00,NJN,NBA,SF
Scott Burrell,burresc01,1993,20,2000-01,CHH,NBA,SF
James Robinson,robinja02,1993,21,1993-94,POR,NBA,PG
James Robinson,robinja02,1993,21,1994-95,POR,NBA,PG
James Robinson,robinja02,1993,21,1995-96,POR,NBA,PG
James Robinson,robinja02,1993,21,1996-97,MIN,NBA,PG
James Robinson,robinja02,1993,21,1997-98,LAC,NBA,PG
James Robinson,robinja02,1993,21,1998-99,TOT,NBA,PG
James Robinson,robinja02,1993,21,2000-01,ORL,NBA,PG
Chris Mills,millsch01,1993,22,1993-94,CLE,NBA,SF
Chris Mills,millsch01,1993,22,1994-95,CLE,NBA,SF
Chris Mills,millsch01,1993,22,1995-96,CLE,NBA,SF
Chris Mills,millsch01,1993,22,1996-97,CLE,NBA,SF
Chris Mills,millsch01,1993,22,1997-98,NYK,NBA,SF
Chris Mills,millsch01,1993,22,1998-99,GSW,NBA,SF
Chris Mills,millsch01,1993,22,1999-00,GSW,NBA,SF
Chris Mills,millsch01,1993,22,2000-01,GSW,NBA,SF
Chris Mills,millsch01,1993,22,2001-02,GSW,NBA,SF
Chris Mills,millsch01,1993,22,2002-03,GSW,NBA,PF
Ervin Johnson,johnser02,1993,23,1993-94,SEA,NBA,C
Ervin Johnson,johnser02,1993,23,1994-95,SEA,NBA,C
Ervin Johnson,johnser02,1993,23,1995-96,SEA,NBA,C
Ervin Johnson,johnser02,1993,23,1996-97,DEN,NBA,C
Ervin Johnson,johnser02,1993,23,1997-98,MIL,NBA,C
Ervin Johnson,johnser02,1993,23,1998-99,MIL,NBA,C
Ervin Johnson,johnser02,1993,23,1999-00,MIL,NBA,C
Ervin Johnson,johnser02,1993,23,2000-01,MIL,NBA,C
Ervin Johnson,johnser02,1993,23,2001-02,MIL,NBA,C
Ervin Johnson,johnser02,1993,23,2002-03,MIL,NBA,C
Ervin Johnson,johnser02,1993,23,2003-04,MIN,NBA,C
Ervin Johnson,johnser02,1993,23,2004-05,MIN,NBA,C
Ervin Johnson,johnser02,1993,23,2005-06,MIL,NBA,C
Sam Cassell,cassesa01,1993,24,1993-94,HOU,NBA,PG
Sam Cassell,cassesa01,1993,24,1994-95,HOU,NBA,PG
Sam Cassell,cassesa01,1993,24,1995-96,HOU,NBA,PG
Sam Cassell,cassesa01,1993,24,1996-97,TOT,NBA,PG
Sam Cassell,cassesa01,1993,24,1997-98,NJN,NBA,PG
Sam Cassell,cassesa01,1993,24,1998-99,TOT,NBA,PG
Sam Cassell,cassesa01,1993,24,1999-00,MIL,NBA,PG
Sam Cassell,cassesa01,1993,24,2000-01,MIL,NBA,PG
Sam Cassell,cassesa01,1993,24,2001-02,MIL,NBA,PG
Sam Cassell,cassesa01,1993,24,2002-03,MIL,NBA,PG
Sam Cassell,cassesa01,1993,24,2003-04,MIN,NBA,PG
Sam Cassell,cassesa01,1993,24,2004-05,MIN,NBA,PG
Sam Cassell,cassesa01,1993,24,2005-06,LAC,NBA,PG
Sam Cassell,cassesa01,1993,24,2006-07,LAC,NBA,PG
Sam Cassell,cassesa01,1993,24,2007-08,TOT,NBA,PG
Corie Blount,blounco01,1993,25,1993-94,CHI,NBA,PF
Corie Blount,blounco01,1993,25,1994-95,CHI,NBA,PF
Corie Blount,blounco01,1993,25,1995-96,LAL,NBA,PF
Corie Blount,blounco01,1993,25,1996-97,LAL,NBA,PF
Corie Blount,blounco01,1993,25,1997-98,LAL,NBA,PF
Corie Blount,blounco01,1993,25,1998-99,TOT,NBA,PF
Corie Blount,blounco01,1993,25,1999-00,PHO,NBA,PF
Corie Blount,blounco01,1993,25,2000-01,TOT,NBA,PF
Corie Blount,blounco01,1993,25,2001-02,PHI,NBA,PF
Corie Blount,blounco01,1993,25,2002-03,CHI,NBA,C
Corie Blount,blounco01,1993,25,2003-04,TOT,NBA,PF-C
Geert Hammink,hammige01,1993,26,1993-94,ORL,NBA,C
Geert Hammink,hammige01,1993,26,1994-95,ORL,NBA,C
Geert Hammink,hammige01,1993,26,1995-96,TOT,NBA,C
Malcolm Mackey,mackema01,1993,27,1993-94,PHO,NBA,C
Lucious Harris,harrilu01,1993,28,1993-94,DAL,NBA,SG
Lucious Harris,harrilu01,1993,28,1994-95,DAL,NBA,SG
Lucious Harris,harrilu01,1993,28,1995-96,DAL,NBA,SG
Lucious Harris,harrilu01,1993,28,1996-97,PHI,NBA,SG
Lucious Harris,harrilu01,1993,28,1997-98,NJN,NBA,SG
Lucious Harris,harrilu01,1993,28,1998-99,NJN,NBA,SG
Lucious Harris,harrilu01,1993,28,1999-00,NJN,NBA,SG
Lucious Harris,harrilu01,1993,28,2000-01,NJN,NBA,SG
Lucious Harris,harrilu01,1993,28,2001-02,NJN,NBA,SG
Lucious Harris,harrilu01,1993,28,2002-03,NJN,NBA,SG
Lucious Harris,harrilu01,1993,28,2003-04,NJN,NBA,PG
Lucious Harris,harrilu01,1993,28,2004-05,CLE,NBA,SG
Gheorghe Mureșan,muresgh01,1993,30,1993-94,WSB,NBA,C
Gheorghe Mureșan,muresgh01,1993,30,1994-95,WSB,NBA,C
Gheorghe Mureșan,muresgh01,1993,30,1995-96,WSB,NBA,C
Gheorghe Mureșan,muresgh01,1993,30,1996-97,WSB,NBA,C
Gheorghe Mureșan,muresgh01,1993,30,1998-99,NJN,NBA,C
Gheorghe Mureșan,muresgh01,1993,30,1999-00,NJN,NBA,C
Evers Burns,burnsev01,1993,31,1993-94,SAC,NBA,PF
Alphonso Ford,fordal01,1993,32,1993-94,SEA,NBA,PG
Alphonso Ford,fordal01,1993,32,1994-95,PHI,NBA,SG
Eric Riley,rileyer01,1993,33,1993-94,HOU,NBA,C
Eric Riley,rileyer01,1993,33,1994-95,LAC,NBA,C
Eric Riley,rileyer01,1993,33,1995-96,MIN,NBA,C
Eric Riley,rileyer01,1993,33,1997-98,DAL,NBA,C
Eric Riley,rileyer01,1993,33,1998-99,BOS,NBA,C
Darnell Mee,meeda01,1993,34,1993-94,DEN,NBA,SG
Darnell Mee,meeda01,1993,34,1994-95,DEN,NBA,SG
Ed Stokes,stokeed01,1993,35,1997-98,TOR,NBA,C
Nick Van Exel,vanexni01,1993,37,1993-94,LAL,NBA,PG
Nick Van Exel,vanexni01,1993,37,1994-95,LAL,NBA,PG
Nick Van Exel,vanexni01,1993,37,1995-96,LAL,NBA,PG
Nick Van Exel,vanexni01,1993,37,1996-97,LAL,NBA,PG
Nick Van Exel,vanexni01,1993,37,1997-98,LAL,NBA,PG
Nick Van Exel,vanexni01,1993,37,1998-99,DEN,NBA,PG
Nick Van Exel,vanexni01,1993,37,1999-00,DEN,NBA,PG
Nick Van Exel,vanexni01,1993,37,2000-01,DEN,NBA,PG
Nick Van Exel,vanexni01,1993,37,2001-02,TOT,NBA,PG-SG
Nick Van Exel,vanexni01,1993,37,2002-03,DAL,NBA,SG
Nick Van Exel,vanexni01,1993,37,2003-04,GSW,NBA,PG
Nick Van Exel,vanexni01,1993,37,2004-05,POR,NBA,SG
Nick Van Exel,vanexni01,1993,37,2005-06,SAS,NBA,PG
Rich Manning,manniri01,1993,40,1995-96,VAN,NBA,PF
Rich Manning,manniri01,1993,40,1996-97,TOT,NBA,PF
Adonis Jordan,jordaad01,1993,42,1993-94,DEN,NBA,PG
Adonis Jordan,jordaad01,1993,42,1998-99,MIL,NBA,PG
Josh Grant,grantjo01,1993,43,1993-94,GSW,NBA,PF
Bryon Russell,russebr01,1993,45,1993-94,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,1994-95,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,1995-96,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,1996-97,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,1997-98,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,1998-99,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,1999-00,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,2000-01,UTA,NBA,SF
Bryon Russell,russebr01,1993,45,2001-02,UTA,NBA,SG
Bryon Russell,russebr01,1993,45,2002-03,WAS,NBA,SF
Bryon Russell,russebr01,1993,45,2003-04,LAL,NBA,SF
Bryon Russell,russebr01,1993,45,2004-05,DEN,NBA,SF
Bryon Russell,russebr01,1993,45,2005-06,DEN,NBA,SF
Richard Petruška,petruri01,1993,46,1993-94,HOU,NBA,C
Chris Whitney,whitnch01,1993,47,1993-94,SAS,NBA,PG
Chris Whitney,whitnch01,1993,47,1994-95,SAS,NBA,PG
Chris Whitney,whitnch01,1993,47,1995-96,WSB,NBA,PG
Chris Whitney,whitnch01,1993,47,1996-97,WSB,NBA,PG
Chris Whitney,whitnch01,1993,47,1997-98,WAS,NBA,PG
Chris Whitney,whitnch01,1993,47,1998-99,WAS,NBA,PG
Chris Whitney,whitnch01,1993,47,1999-00,WAS,NBA,PG
Chris Whitney,whitnch01,1993,47,2000-01,WAS,NBA,PG
Chris Whitney,whitnch01,1993,47,2001-02,WAS,NBA,PG
Chris Whitney,whitnch01,1993,47,2002-03,TOT,NBA,PG
Chris Whitney,whitnch01,1993,47,2003-04,WAS,NBA,PG
Kevin Thompson,thompke01,1993,48,1993-94,POR,NBA,C
Mike Peplowski,peplomi01,1993,52,1993-94,SAC,NBA,C
Mike Peplowski,peplomi01,1993,52,1994-95,DET,NBA,C
Mike Peplowski,peplomi01,1993,52,1995-96,TOT,NBA,C
Glenn Robinson,robingl01,1994,1,1994-95,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,1995-96,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,1996-97,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,1997-98,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,1998-99,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,1999-00,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,2000-01,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,2001-02,MIL,NBA,SF
Glenn Robinson,robingl01,1994,1,2002-03,ATL,NBA,SF
Glenn Robinson,robingl01,1994,1,2003-04,PHI,NBA,SF
Glenn Robinson,robingl01,1994,1,2004-05,SAS,NBA,SF
Jason Kidd,kiddja01,1994,2,1994-95,DAL,NBA,PG
Jason Kidd,kiddja01,1994,2,1995-96,DAL,NBA,PG
Jason Kidd,kiddja01,1994,2,1996-97,TOT,NBA,PG
Jason Kidd,kiddja01,1994,2,1997-98,PHO,NBA,PG
Jason Kidd,kiddja01,1994,2,1998-99,PHO,NBA,PG
Jason Kidd,kiddja01,1994,2,1999-00,PHO,NBA,PG
Jason Kidd,kiddja01,1994,2,2000-01,PHO,NBA,PG
Jason Kidd,kiddja01,1994,2,2001-02,NJN,NBA,PG
Jason Kidd,kiddja01,1994,2,2002-03,NJN,NBA,PG
Jason Kidd,kiddja01,1994,2,2003-04,NJN,NBA,PG
Jason Kidd,kiddja01,1994,2,2004-05,NJN,NBA,PG
Jason Kidd,kiddja01,1994,2,2005-06,NJN,NBA,PG
Jason Kidd,kiddja01,1994,2,2006-07,NJN,NBA,PG
Jason Kidd,kiddja01,1994,2,2007-08,TOT,NBA,PG
Jason Kidd,kiddja01,1994,2,2008-09,DAL,NBA,PG
Jason Kidd,kiddja01,1994,2,2009-10,DAL,NBA,PG
Jason Kidd,kiddja01,1994,2,2010-11,DAL,NBA,PG
Jason Kidd,kiddja01,1994,2,2011-12,DAL,NBA,PG
Jason Kidd,kiddja01,1994,2,2012-13,NYK,NBA,SG
Grant Hill,hillgr01,1994,3,1994-95,DET,NBA,SF
Grant Hill,hillgr01,1994,3,1995-96,DET,NBA,SF
Grant Hill,hillgr01,1994,3,1996-97,DET,NBA,SF
Grant Hill,hillgr01,1994,3,1997-98,DET,NBA,SF
Grant Hill,hillgr01,1994,3,1998-99,DET,NBA,SF
Grant Hill,hillgr01,1994,3,1999-00,DET,NBA,SF
Grant Hill,hillgr01,1994,3,2000-01,ORL,NBA,SF
Grant Hill,hillgr01,1994,3,2001-02,ORL,NBA,SF
Grant Hill,hillgr01,1994,3,2002-03,ORL,NBA,SF
Grant Hill,hillgr01,1994,3,2004-05,ORL,NBA,SF
Grant Hill,hillgr01,1994,3,2005-06,ORL,NBA,SF
Grant Hill,hillgr01,1994,3,2006-07,ORL,NBA,SG
Grant Hill,hillgr01,1994,3,2007-08,PHO,NBA,SF
Grant Hill,hillgr01,1994,3,2008-09,PHO,NBA,SF
Grant Hill,hillgr01,1994,3,2009-10,PHO,NBA,SF
Grant Hill,hillgr01,1994,3,2010-11,PHO,NBA,SF
Grant Hill,hillgr01,1994,3,2011-12,PHO,NBA,SF
Grant Hill,hillgr01,1994,3,2012-13,LAC,NBA,SF
Donyell Marshall,marshdo01,1994,4,1994-95,TOT,NBA,SF
Donyell Marshall,marshdo01,1994,4,1995-96,GSW,NBA,SF
Donyell Marshall,marshdo01,1994,4,1996-97,GSW,NBA,SF
Donyell Marshall,marshdo01,1994,4,1997-98,GSW,NBA,SF
Donyell Marshall,marshdo01,1994,4,1998-99,GSW,NBA,SF
Donyell Marshall,marshdo01,1994,4,1999-00,GSW,NBA,PF
Donyell Marshall,marshdo01,1994,4,2000-01,UTA,NBA,SF
Donyell Marshall,marshdo01,1994,4,2001-02,UTA,NBA,SF
Donyell Marshall,marshdo01,1994,4,2002-03,CHI,NBA,PF
Donyell Marshall,marshdo01,1994,4,2003-04,TOT,NBA,PF
Donyell Marshall,marshdo01,1994,4,2004-05,TOR,NBA,PF
Donyell Marshall,marshdo01,1994,4,2005-06,CLE,NBA,PF
Donyell Marshall,marshdo01,1994,4,2006-07,CLE,NBA,PF
Donyell Marshall,marshdo01,1994,4,2007-08,TOT,NBA,PF
Donyell Marshall,marshdo01,1994,4,2008-09,PHI,NBA,PF
Juwan Howard,howarju01,1994,5,1994-95,WSB,NBA,PF
Juwan Howard,howarju01,1994,5,1995-96,WSB,NBA,PF
Juwan Howard,howarju01,1994,5,1996-97,WSB,NBA,SF
Juwan Howard,howarju01,1994,5,1997-98,WAS,NBA,PF
Juwan Howard,howarju01,1994,5,1998-99,WAS,NBA,SF
Juwan Howard,howarju01,1994,5,1999-00,WAS,NBA,PF
Juwan Howard,howarju01,1994,5,2000-01,TOT,NBA,PF
Juwan Howard,howarju01,1994,5,2001-02,TOT,NBA,PF
Juwan Howard,howarju01,1994,5,2002-03,DEN,NBA,PF
Juwan Howard,howarju01,1994,5,2003-04,ORL,NBA,PF
Juwan Howard,howarju01,1994,5,2004-05,HOU,NBA,PF
Juwan Howard,howarju01,1994,5,2005-06,HOU,NBA,PF
Juwan Howard,howarju01,1994,5,2006-07,HOU,NBA,PF
Juwan Howard,howarju01,1994,5,2007-08,DAL,NBA,PF
Juwan Howard,howarju01,1994,5,2008-09,TOT,NBA,SF-PF
Juwan Howard,howarju01,1994,5,2009-10,POR,NBA,C
Juwan Howard,howarju01,1994,5,2010-11,MIA,NBA,PF
Juwan Howard,howarju01,1994,5,2011-12,MIA,NBA,PF
Juwan Howard,howarju01,1994,5,2012-13,MIA,NBA,PF
Sharone Wright,wrighsh01,1994,6,1994-95,PHI,NBA,C
Sharone Wright,wrighsh01,1994,6,1995-96,TOT,NBA,C
Sharone Wright,wrighsh01,1994,6,1996-97,TOR,NBA,C
Sharone Wright,wrighsh01,1994,6,1997-98,TOR,NBA,C
Lamond Murray,murrala01,1994,7,1994-95,LAC,NBA,SF
Lamond Murray,murrala01,1994,7,1995-96,LAC,NBA,SF
Lamond Murray,murrala01,1994,7,1996-97,LAC,NBA,SF
Lamond Murray,murrala01,1994,7,1997-98,LAC,NBA,SF
Lamond Murray,murrala01,1994,7,1998-99,LAC,NBA,SF
Lamond Murray,murrala01,1994,7,1999-00,CLE,NBA,SF
Lamond Murray,murrala01,1994,7,2000-01,CLE,NBA,SF
Lamond Murray,murrala01,1994,7,2001-02,CLE,NBA,SF
Lamond Murray,murrala01,1994,7,2003-04,TOR,NBA,SF
Lamond Murray,murrala01,1994,7,2004-05,TOR,NBA,SF
Lamond Murray,murrala01,1994,7,2005-06,NJN,NBA,SF
Brian Grant,grantbr01,1994,8,1994-95,SAC,NBA,PF
Brian Grant,grantbr01,1994,8,1995-96,SAC,NBA,PF
Brian Grant,grantbr01,1994,8,1996-97,SAC,NBA,PF
Brian Grant,grantbr01,1994,8,1997-98,POR,NBA,SF
Brian Grant,grantbr01,1994,8,1998-99,POR,NBA,PF
Brian Grant,grantbr01,1994,8,1999-00,POR,NBA,PF
Brian Grant,grantbr01,1994,8,2000-01,MIA,NBA,C
Brian Grant,grantbr01,1994,8,2001-02,MIA,NBA,PF
Brian Grant,grantbr01,1994,8,2002-03,MIA,NBA,C
Brian Grant,grantbr01,1994,8,2003-04,MIA,NBA,C
Brian Grant,grantbr01,1994,8,2004-05,LAL,NBA,C
Brian Grant,grantbr01,1994,8,2005-06,PHO,NBA,C
Eric Montross,montrer01,1994,9,1994-95,BOS,NBA,C
Eric Montross,montrer01,1994,9,1995-96,BOS,NBA,C
Eric Montross,montrer01,1994,9,1996-97,TOT,NBA,C
Eric Montross,montrer01,1994,9,1997-98,TOT,NBA,C
Eric Montross,montrer01,1994,9,1998-99,DET,NBA,C
Eric Montross,montrer01,1994,9,1999-00,DET,NBA,C
Eric Montross,montrer01,1994,9,2000-01,TOT,NBA,C
Eric Montross,montrer01,1994,9,2001-02,TOR,NBA,C
Eddie Jones,jonesed02,1994,10,1994-95,LAL,NBA,SG
Eddie Jones,jonesed02,1994,10,1995-96,LAL,NBA,SG
Eddie Jones,jonesed02,1994,10,1996-97,LAL,NBA,SG
Eddie Jones,jonesed02,1994,10,1997-98,LAL,NBA,SG
Eddie Jones,jonesed02,1994,10,1998-99,TOT,NBA,SF-SG
Eddie Jones,jonesed02,1994,10,1999-00,CHH,NBA,SG
Eddie Jones,jonesed02,1994,10,2000-01,MIA,NBA,SG
Eddie Jones,jonesed02,1994,10,2001-02,MIA,NBA,SG
Eddie Jones,jonesed02,1994,10,2002-03,MIA,NBA,SG
Eddie Jones,jonesed02,1994,10,2003-04,MIA,NBA,SG
Eddie Jones,jonesed02,1994,10,2004-05,MIA,NBA,SF
Eddie Jones,jonesed02,1994,10,2005-06,MEM,NBA,SG
Eddie Jones,jonesed02,1994,10,2006-07,TOT,NBA,SG
Eddie Jones,jonesed02,1994,10,2007-08,DAL,NBA,SG
Carlos Rogers,rogerca01,1994,11,1994-95,GSW,NBA,C
Carlos Rogers,rogerca01,1994,11,1995-96,TOR,NBA,PF
Carlos Rogers,rogerca01,1994,11,1996-97,TOR,NBA,PF
Carlos Rogers,rogerca01,1994,11,1997-98,TOT,NBA,PF
Carlos Rogers,rogerca01,1994,11,1998-99,POR,NBA,PF
Carlos Rogers,rogerca01,1994,11,1999-00,HOU,NBA,C
Carlos Rogers,rogerca01,1994,11,2000-01,HOU,NBA,C
Carlos Rogers,rogerca01,1994,11,2001-02,IND,NBA,C
Khalid Reeves,reevekh01,1994,12,1994-95,MIA,NBA,PG
Khalid Reeves,reevekh01,1994,12,1995-96,TOT,NBA,PG
Khalid Reeves,reevekh01,1994,12,1996-97,TOT,NBA,PG
Khalid Reeves,reevekh01,1994,12,1997-98,DAL,NBA,PG
Khalid Reeves,reevekh01,1994,12,1998-99,DET,NBA,PG
Khalid Reeves,reevekh01,1994,12,1999-00,CHI,NBA,PG
Jalen Rose,roseja01,1994,13,1994-95,DEN,NBA,SF
Jalen Rose,roseja01,1994,13,1995-96,DEN,NBA,SG
Jalen Rose,roseja01,1994,13,1996-97,IND,NBA,SF
Jalen Rose,roseja01,1994,13,1997-98,IND,NBA,SF
Jalen Rose,roseja01,1994,13,1998-99,IND,NBA,SF
Jalen Rose,roseja01,1994,13,1999-00,IND,NBA,SF
Jalen Rose,roseja01,1994,13,2000-01,IND,NBA,SF
Jalen Rose,roseja01,1994,13,2001-02,TOT,NBA,SF
Jalen Rose,roseja01,1994,13,2002-03,CHI,NBA,SF
Jalen Rose,roseja01,1994,13,2003-04,TOT,NBA,PG-SF
Jalen Rose,roseja01,1994,13,2004-05,TOR,NBA,SF
Jalen Rose,roseja01,1994,13,2005-06,TOT,NBA,SF-SG
Jalen Rose,roseja01,1994,13,2006-07,PHO,NBA,SF
Yinka Dare,dareyi01,1994,14,1994-95,NJN,NBA,C
Yinka Dare,dareyi01,1994,14,1995-96,NJN,NBA,C
Yinka Dare,dareyi01,1994,14,1996-97,NJN,NBA,C
Yinka Dare,dareyi01,1994,14,1997-98,NJN,NBA,C
Eric Piatkowski,piatker01,1994,15,1994-95,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,1995-96,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,1996-97,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,1997-98,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,1998-99,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,1999-00,LAC,NBA,SF
Eric Piatkowski,piatker01,1994,15,2000-01,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,2001-02,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,2002-03,LAC,NBA,SG
Eric Piatkowski,piatker01,1994,15,2003-04,HOU,NBA,SF
Eric Piatkowski,piatker01,1994,15,2004-05,CHI,NBA,SG
Eric Piatkowski,piatker01,1994,15,2005-06,CHI,NBA,SG
Eric Piatkowski,piatker01,1994,15,2006-07,PHO,NBA,SG
Eric Piatkowski,piatker01,1994,15,2007-08,PHO,NBA,SF
Clifford Rozier,roziecl01,1994,16,1994-95,GSW,NBA,C
Clifford Rozier,roziecl01,1994,16,1995-96,GSW,NBA,C
Clifford Rozier,roziecl01,1994,16,1996-97,TOT,NBA,C
Clifford Rozier,roziecl01,1994,16,1997-98,MIN,NBA,C
Aaron McKie,mckieaa01,1994,17,1994-95,POR,NBA,SG
Aaron McKie,mckieaa01,1994,17,1995-96,POR,NBA,SG
Aaron McKie,mckieaa01,1994,17,1996-97,TOT,NBA,SG
Aaron McKie,mckieaa01,1994,17,1997-98,TOT,NBA,SG-SF
Aaron McKie,mckieaa01,1994,17,1998-99,PHI,NBA,SG
Aaron McKie,mckieaa01,1994,17,1999-00,PHI,NBA,SG
Aaron McKie,mckieaa01,1994,17,2000-01,PHI,NBA,SG
Aaron McKie,mckieaa01,1994,17,2001-02,PHI,NBA,SG
Aaron McKie,mckieaa01,1994,17,2002-03,PHI,NBA,SF
Aaron McKie,mckieaa01,1994,17,2003-04,PHI,NBA,SF
Aaron McKie,mckieaa01,1994,17,2004-05,PHI,NBA,SG
Aaron McKie,mckieaa01,1994,17,2005-06,LAL,NBA,PG
Aaron McKie,mckieaa01,1994,17,2006-07,LAL,NBA,SF
Eric Mobley,mobleer01,1994,18,1994-95,MIL,NBA,C
Eric Mobley,mobleer01,1994,18,1995-96,TOT,NBA,C
