name,slug,draft_year,draft_pick,season,team_id,lg_id,pos
Matt Barnes,barnema02,2002,46,2003-04,LAC,NBA,SF
Jamal Sampson,sampsja01,2002,47,2002-03,MIL,NBA,PF
Chris Owens,owensch01,2002,48,2002-03,MEM,NBA,SF
Darius Songaila,songada01,2002,50,2003-04,SAC,NBA,PF
Rasual Butler,butlera01,2002,53,2002-03,MIA,NBA,SG
Tamar Slay,slayta01,2002,54,2002-03,NJN,NBA,SG
Luis Scola,scolalu01,2002,56,2007-08,HOU,NBA,PF
Randy Holcomb,holcora01,2002,57,2005-06,CHI,NBA,SF
Corsley Edwards,edwarco01,2002,58,2004-05,NOH,NBA,C
LeBron James,jamesle01,2003,1,2003-04,CLE,NBA,SG
Darko Miličić,milicda01,2003,2,2003-04,DET,NBA,C
Carmelo Anthony,anthoca01,2003,3,2003-04,DEN,NBA,SF
Chris Bosh,boshch01,2003,4,2003-04,TOR,NBA,C
Dwyane Wade,wadedw01,2003,5,2003-04,MIA,NBA,PG
Chris Kaman,kamanch01,2003,6,2003-04,LAC,NBA,C
Kirk Hinrich,hinriki01,2003,7,2003-04,CHI,NBA,PG
T.J. Ford,fordtj01,2003,8,2003-04,MIL,NBA,PG
Mike Sweetney,sweetmi01,2003,9,2003-04,NYK,NBA,PF
Jarvis Hayes,hayesja01,2003,10,2003-04,WAS,NBA,SF
Mickaël Piétrus,pietrmi01,2003,11,2003-04,GSW,NBA,PG
Nick Collison,collini01,2003,12,2004-05,SEA,NBA,C
Marcus Banks,banksma01,2003,13,2003-04,BOS,NBA,PG
Luke Ridnour,ridnolu01,2003,14,2003-04,SEA,NBA,PG
Reece Gaines,gainere01,2003,15,2003-04,ORL,NBA,PG
Troy Bell,belltr01,2003,16,2003-04,MEM,NBA,PG
Žarko Čabarkapa,cabarza01,2003,17,2003-04,PHO,NBA,PF
David West,westda01,2003,18,2003-04,NOH,NBA,PF
Sasha Pavlović,pavloal01,2003,19,2003-04,UTA,NBA,SF
Dahntay Jones,jonesda02,2003,20,2003-04,MEM,NBA,SG
Boris Diaw,diawbo01,2003,21,2003-04,ATL,NBA,SG
Zoran Planinić,planizo01,2003,22,2003-04,NJN,NBA,SG
Travis Outlaw,outlatr01,2003,23,2003-04,POR,NBA,PF
Brian Cook,cookbr01,2003,24,2003-04,LAL,NBA,C
Carlos Delfino,delfica01,2003,25,2004-05,DET,NBA,SG
Ndudi Ebi,ebind01,2003,26,2003-04,MIN,NBA,SF
Kendrick Perkins,perkike01,2003,27,2003-04,BOS,NBA,C
Leandro Barbosa,barbole01,2003,28,2003-04,PHO,NBA,PG
Josh Howard,howarjo01,2003,29,2003-04,DAL,NBA,SF
Maciej Lampe,lampema01,2003,30,2003-04,PHO,NBA,C
Jason Kapono,kaponja01,2003,31,2003-04,CLE,NBA,SF
Luke Walton,waltolu01,2003,32,2003-04,LAL,NBA,PF
Jerome Beasley,beaslje01,2003,33,2003-04,MIA,NBA,PF
Travis Hansen,hansetr01,2003,37,2003-04,ATL,NBA,SF
Steve Blake,blakest01,2003,38,2003-04,WAS,NBA,PG
Slavko Vraneš,vranesl01,2003,39,2003-04,POR,NBA,C
Derrick Zimmerman,zimmede01,2003,40,2005-06,NJN,NBA,PG
Willie Green,greenwi01,2003,41,2003-04,PHI,NBA,SG
Zaza Pachulia,pachuza01,2003,42,2003-04,ORL,NBA,C
Keith Bogans,boganke01,2003,43,2003-04,ORL,NBA,SF
Matt Bonner,bonnema01,2003,45,2004-05,TOR,NBA,C
Mo Williams,willima01,2003,47,2003-04,UTA,NBA,SG
James Lang,langja01,2003,48,2006-07,WAS,NBA,C
James Jones,jonesja02,2003,49,2003-04,IND,NBA,SF
Kyle Korver,korveky01,2003,51,2003-04,PHI,NBA,SF
Brandon Hunter,huntebr01,2003,56,2003-04,BOS,NBA,PF
Andreas Glyniadakis,glynian01,2003,58,2006-07,SEA,NBA,C
Dwight Howard,howardw01,2004,1,2004-05,ORL,NBA,PF
Emeka Okafor,okafoem01,2004,2,2004-05,CHA,NBA,PF
Ben Gordon,gordobe01,2004,3,2004-05,CHI,NBA,SG
Shaun Livingston,livinsh01,2004,4,2004-05,LAC,NBA,PG
Devin Harris,harride01,2004,5,2004-05,DAL,NBA,PG
Josh Childress,childjo01,2004,6,2004-05,ATL,NBA,SG
Luol Deng,denglu01,2004,7,2004-05,CHI,NBA,SF
Rafael Araújo,araujra01,2004,8,2004-05,TOR,NBA,C
Andre Iguodala,iguodan01,2004,9,2004-05,PHI,NBA,SG
Luke Jackson,jackslu02,2004,10,2004-05,CLE,NBA,SF
Andris Biedriņš,biedran01,2004,11,2004-05,GSW,NBA,C
Robert Swift,swiftro01,2004,12,2004-05,SEA,NBA,C
Sebastian Telfair,telfase01,2004,13,2004-05,POR,NBA,PG
Kris Humphries,humphkr01,2004,14,2004-05,UTA,NBA,PF
Al Jefferson,jeffeal01,2004,15,2004-05,BOS,NBA,PF
Kirk Snyder,snydeki01,2004,16,2004-05,UTA,NBA,SG
Josh Smith,smithjo03,2004,17,2004-05,ATL,NBA,SF
J.R. Smith,smithjr01,2004,18,2004-05,NOH,NBA,SG
Dorell Wright,wrighdo01,2004,19,2004-05,MIA,NBA,SF
Jameer Nelson,nelsoja01,2004,20,2004-05,ORL,NBA,PG
Pavel Podkolzin,podkopa01,2004,21,2004-05,DAL,NBA,C
Viktor Khryapa,khryavi01,2004,22,2004-05,POR,NBA,SF
Sergei Monia,moniase01,2004,23,2005-06,TOT,NBA,SF
Delonte West,westde01,2004,24,2004-05,BOS,NBA,SG
Tony Allen,allento01,2004,25,2004-05,BOS,NBA,SG
Kevin Martin,martike02,2004,26,2004-05,SAC,NBA,PG
Sasha Vujačić,vujacsa01,2004,27,2004-05,LAL,NBA,SG
Beno Udrih,udrihbe01,2004,28,2004-05,SAS,NBA,PG
David Harrison,harrida01,2004,29,2004-05,IND,NBA,C
Anderson Varejão,varejan01,2004,30,2004-05,CLE,NBA,PF
Jackson Vroman,vromaja01,2004,31,2004-05,TOT,NBA,C-PF
Peter John Ramos,ramospe01,2004,32,2004-05,WAS,NBA,C
Lionel Chalmers,chalmli01,2004,33,2004-05,LAC,NBA,PG
Donta Smith,smithdo04,2004,34,2004-05,ATL,NBA,SG
Andre Emmett,emmetan01,2004,35,2004-05,MEM,NBA,SG
Antonio Burks,burksan01,2004,36,2004-05,MEM,NBA,PG
Royal Ivey,iveyro01,2004,37,2004-05,ATL,NBA,PG
Chris Duhon,duhonch01,2004,38,2004-05,CHI,NBA,PG
Justin Reed,reedju01,2004,40,2004-05,BOS,NBA,SF
Trevor Ariza,arizatr01,2004,43,2004-05,NYK,NBA,SF
Bernard Robinson,robinbe01,2004,45,2004-05,CHA,NBA,SG
Ha Seung-Jin,seungha01,2004,46,2004-05,POR,NBA,C
Pape Sow,sowpa01,2004,47,2004-05,TOR,NBA,C
Vassilis Spanoulis,spanova01,2004,50,2006-07,HOU,NBA,SG
Matt Freije,freijma01,2004,53,2004-05,NOH,NBA,PF
Luis Flores,florelu01,2004,55,2004-05,TOT,NBA,PG
Andrew Bogut,bogutan01,2005,1,2005-06,MIL,NBA,PF
Marvin Williams,willima02,2005,2,2005-06,ATL,NBA,PF
Deron Williams,willide01,2005,3,2005-06,UTA,NBA,PG
Chris Paul,paulch01,2005,4,2005-06,NOK,NBA,PG
Raymond Felton,feltora01,2005,5,2005-06,CHA,NBA,PG
Martell Webster,webstma02,2005,6,2005-06,POR,NBA,SF
Charlie Villanueva,villach01,2005,7,2005-06,TOR,NBA,PF
Channing Frye,fryech01,2005,8,2005-06,NYK,NBA,C
Ike Diogu,dioguik01,2005,9,2005-06,GSW,NBA,PF
Andrew Bynum,bynuman01,2005,10,2005-06,LAL,NBA,C
Yaroslav Korolev,korolya01,2005,12,2005-06,LAC,NBA,SF
Sean May,mayse01,2005,13,2005-06,CHA,NBA,PF
Rashad McCants,mccanra01,2005,14,2005-06,MIN,NBA,SG
Antoine Wright,wrighan01,2005,15,2005-06,NJN,NBA,SG
Joey Graham,grahajo01,2005,16,2005-06,TOR,NBA,SF
Danny Granger,grangda01,2005,17,2005-06,IND,NBA,SF
Gerald Green,greenge01,2005,18,2005-06,BOS,NBA,SG
Hakim Warrick,warriha01,2005,19,2005-06,MEM,NBA,PF
Julius Hodge,hodgeju01,2005,20,2005-06,DEN,NBA,SG
Nate Robinson,robinna01,2005,21,2005-06,NYK,NBA,PG
Jarrett Jack,jackja01,2005,22,2005-06,POR,NBA,SG
Francisco García,garcifr01,2005,23,2005-06,SAC,NBA,SF
Luther Head,headlu01,2005,24,2005-06,HOU,NBA,SG
Johan Petro,petrojo01,2005,25,2005-06,SEA,NBA,C
Jason Maxiell,maxieja01,2005,26,2005-06,DET,NBA,PF
Linas Kleiza,kleizli01,2005,27,2005-06,DEN,NBA,PF
Ian Mahinmi,mahinia01,2005,28,2007-08,SAS,NBA,C
Wayne Simien,simiewa01,2005,29,2005-06,MIA,NBA,PF
David Lee,leeda02,2005,30,2005-06,NYK,NBA,SF
Salim Stoudamire,stoudsa01,2005,31,2005-06,ATL,NBA,SG
Daniel Ewing,ewingda01,2005,32,2005-06,LAC,NBA,SG
Brandon Bass,bassbr01,2005,33,2005-06,NOK,NBA,PF
C.J. Miles,milescj01,2005,34,2005-06,UTA,NBA,PG
Ersan İlyasova,ilyaser01,2005,36,2006-07,MIL,NBA,PF
Ronny Turiaf,turiaro01,2005,37,2005-06,LAL,NBA,C
Travis Diener,dienetr01,2005,38,2005-06,ORL,NBA,PG
Von Wafer,wafervo01,2005,39,2005-06,LAL,NBA,SG
Monta Ellis,ellismo01,2005,40,2005-06,GSW,NBA,SG
Roko Ukić,ukicro01,2005,41,2008-09,TOR,NBA,PG
Chris Taft,taftch01,2005,42,2005-06,GSW,NBA,C
Mile Ilić,ilicmi01,2005,43,2006-07,NJN,NBA,C
Martynas Andriuškevičius,andrima01,2005,44,2005-06,CLE,NBA,C
Lou Williams,willilo02,2005,45,2005-06,PHI,NBA,PG
Bracey Wright,wrighbr02,2005,47,2005-06,MIN,NBA,SG
Mickaël Gelabale,gelabmi01,2005,48,2006-07,SEA,NBA,SF
Andray Blatche,blatcan01,2005,49,2005-06,WAS,NBA,PF
Ryan Gomes,gomesry01,2005,50,2005-06,BOS,NBA,PF
Robert Whaley,whalero01,2005,51,2005-06,UTA,NBA,C
Orien Greene,greenor01,2005,53,2005-06,BOS,NBA,PG
Dijon Thompson,thompdi01,2005,54,2005-06,PHO,NBA,SG
Lawrence Roberts,roberla01,2005,55,2005-06,MEM,NBA,C
Amir Johnson,johnsam01,2005,56,2005-06,DET,NBA,SF
Marcin Gortat,gortama01,2005,57,2007-08,ORL,NBA,C
Uroš Slokar,slokaur01,2005,58,2006-07,TOR,NBA,C
Alex Acker,ackeral01,2005,60,2005-06,DET,NBA,SG
Andrea Bargnani,bargnan01,2006,1,2006-07,TOR,NBA,PF
LaMarcus Aldridge,aldrila01,2006,2,2006-07,POR,NBA,C
Adam Morrison,morriad01,2006,3,2006-07,CHA,NBA,PF
Tyrus Thomas,thomaty01,2006,4,2006-07,CHI,NBA,PF
Shelden Williams,willish02,2006,5,2006-07,ATL,NBA,PF
Brandon Roy,roybr01,2006,6,2006-07,POR,NBA,SG
Randy Foye,foyera01,2006,7,2006-07,MIN,NBA,PG
Rudy Gay,gayru01,2006,8,2006-07,MEM,NBA,SF
Patrick O'Bryant,obryapa01,2006,9,2006-07,GSW,NBA,C
Mouhamed Sene,senesa01,2006,10,2006-07,SEA,NBA,C
J.J. Redick,redicjj01,2006,11,2006-07,ORL,NBA,PG
Hilton Armstrong,armsthi01,2006,12,2006-07,NOK,NBA,C
Thabo Sefolosha,sefolth01,2006,13,2006-07,CHI,NBA,SG
Ronnie Brewer,brewero02,2006,14,2006-07,UTA,NBA,SG
Cedric Simmons,simmoce01,2006,15,2006-07,NOK,NBA,PF
Rodney Carney,carnero01,2006,16,2006-07,PHI,NBA,SF
Shawne Williams,willish03,2006,17,2006-07,IND,NBA,SG
Oleksiy Pecherov,pecheol01,2006,18,2007-08,WAS,NBA,C
Quincy Douby,doubyqu01,2006,19,2006-07,SAC,NBA,PG
Renaldo Balkman,balkmre01,2006,20,2006-07,NYK,NBA,SF
Rajon Rondo,rondora01,2006,21,2006-07,BOS,NBA,PG
Marcus Williams,willima03,2006,22,2006-07,NJN,NBA,PG
Josh Boone,boonejo01,2006,23,2006-07,NJN,NBA,PF
Kyle Lowry,lowryky01,2006,24,2006-07,MEM,NBA,PG
Shannon Brown,brownsh01,2006,25,2006-07,CLE,NBA,SG
Jordan Farmar,farmajo01,2006,26,2006-07,LAL,NBA,PG
Sergio Rodríguez,rodrise01,2006,27,2006-07,POR,NBA,PG
Maurice Ager,agerma01,2006,28,2006-07,DAL,NBA,SG
Mardy Collins,collima01,2006,29,2006-07,NYK,NBA,SF
Joel Freeland,freeljo01,2006,30,2012-13,POR,NBA,PF
James White,whiteja02,2006,31,2006-07,SAS,NBA,SG
Steve Novak,novakst01,2006,32,2006-07,HOU,NBA,SF
Solomon Jones,jonesso01,2006,33,2006-07,ATL,NBA,PF
Paul Davis,davispa01,2006,34,2006-07,LAC,NBA,C
P.J. Tucker,tuckepj01,2006,35,2006-07,TOR,NBA,SF
Craig Smith,smithcr01,2006,36,2006-07,MIN,NBA,PF
Bobby Jones,jonesbo02,2006,37,2006-07,PHI,NBA,SF
Kosta Perović,perovko01,2006,38,2007-08,GSW,NBA,C
David Noel,noelda01,2006,39,2006-07,MIL,NBA,PF
James Augustine,augusja01,2006,41,2006-07,ORL,NBA,PF
Daniel Gibson,gibsoda01,2006,42,2006-07,CLE,NBA,PG
Marcus Vinicius,vincima01,2006,43,2006-07,NOK,NBA,SF
Alexander Johnson,johnsal01,2006,45,2006-07,MEM,NBA,PF
Dee Brown,brownde03,2006,46,2006-07,UTA,NBA,PG
Paul Millsap,millspa01,2006,47,2006-07,UTA,NBA,PF
Leon Powe,powele01,2006,49,2006-07,BOS,NBA,C
Ryan Hollins,holliry01,2006,50,2006-07,CHA,NBA,C
Cheikh Samb,sambch01,2006,51,2007-08,DET,NBA,C
Guillermo Díaz,diazgu01,2006,52,2007-08,LAC,NBA,SG
Hassan Adams,adamsha01,2006,54,2006-07,NJN,NBA,SG
Damir Markota,markoda01,2006,59,2006-07,MIL,NBA,PF
Will Blalock,blalowi01,2006,60,2006-07,DET,NBA,PG
Greg Oden,odengr01,2007,1,2008-09,POR,NBA,C
Kevin Durant,duranke01,2007,2,2007-08,SEA,NBA,SG
Al Horford,horfoal01,2007,3,2007-08,ATL,NBA,C
Mike Conley,conlemi01,2007,4,2007-08,MEM,NBA,PG
Jeff Green,greenje02,2007,5,2007-08,SEA,NBA,SF
Yi Jianlian,jianlyi01,2007,6,2007-08,MIL,NBA,PF
Corey Brewer,breweco01,2007,7,2007-08,MIN,NBA,SF
Brandan Wright,wrighbr03,2007,8,2007-08,GSW,NBA,PF
Joakim Noah,noahjo01,2007,9,2007-08,CHI,NBA,C
Spencer Hawes,hawessp01,2007,10,2007-08,SAC,NBA,C
Acie Law,lawac01,2007,11,2007-08,ATL,NBA,PG
Thaddeus Young,youngth01,2007,12,2007-08,PHI,NBA,PF
Julian Wright,wrighju01,2007,13,2007-08,NOH,NBA,SF
Al Thornton,thornal01,2007,14,2007-08,LAC,NBA,PF
Rodney Stuckey,stuckro01,2007,15,2007-08,DET,NBA,PG
Nick Young,youngni01,2007,16,2007-08,WAS,NBA,SG
Sean Williams,willise01,2007,17,2007-08,NJN,NBA,C
Marco Belinelli,belinma01,2007,18,2007-08,GSW,NBA,SG
Javaris Crittenton,crittja01,2007,19,2007-08,TOT,NBA,SG
Jason Smith,smithja02,2007,20,2007-08,PHI,NBA,PF
Daequan Cook,cookda02,2007,21,2007-08,MIA,NBA,SG
Jared Dudley,dudleja01,2007,22,2007-08,CHA,NBA,PF
Wilson Chandler,chandwi01,2007,23,2007-08,NYK,NBA,SF
Rudy Fernández,fernaru01,2007,24,2008-09,POR,NBA,SG
Morris Almond,almonmo01,2007,25,2007-08,UTA,NBA,SG
Aaron Brooks,brookaa01,2007,26,2007-08,HOU,NBA,PG
Arron Afflalo,afflaar01,2007,27,2007-08,DET,NBA,SG
Tiago Splitter,splitti01,2007,28,2010-11,SAS,NBA,C
Alando Tucker,tuckeal02,2007,29,2007-08,PHO,NBA,SF
Carl Landry,landrca01,2007,31,2007-08,HOU,NBA,PF
Gabe Pruitt,pruitga01,2007,32,2007-08,BOS,NBA,PG
Marcus Williams,willima04,2007,33,2007-08,TOT,NBA,PF-SF
Nick Fazekas,fazekni01,2007,34,2007-08,TOT,NBA,PF
Glen Davis,davisgl01,2007,35,2007-08,BOS,NBA,C
Jermareo Davidson,davidje01,2007,36,2007-08,CHA,NBA,SF
Josh McRoberts,mcrobjo01,2007,37,2007-08,POR,NBA,PF
Kyrylo Fesenko,fesenky01,2007,38,2007-08,UTA,NBA,C
Sun Yue,yuesu01,2007,40,2008-09,LAL,NBA,SG
Chris Richard,richach01,2007,41,2007-08,MIN,NBA,C
Derrick Byars,byarsde01,2007,42,2011-12,SAS,NBA,PF
Stéphane Lasme,lasmest01,2007,46,2007-08,TOT,NBA,PF-SF
Dominic McGuire,mcguido01,2007,47,2007-08,WAS,NBA,SG
Marc Gasol,gasolma01,2007,48,2008-09,MEM,NBA,C
Aaron Gray,grayaa01,2007,49,2007-08,CHI,NBA,C
JamesOn Curry,curryja01,2007,51,2009-10,LAC,NBA,PG
Taurean Green,greenta01,2007,52,2007-08,TOT,NBA,SG-PG
Demetris Nichols,nichode01,2007,53,2007-08,TOT,NBA,SF
Ramon Sessions,sessira01,2007,56,2007-08,MIL,NBA,PG
D.J. Strawberry,strawdj01,2007,59,2007-08,PHO,NBA,SG
Derrick Rose,rosede01,2008,1,2008-09,CHI,NBA,PG
Michael Beasley,beaslmi01,2008,2,2008-09,MIA,NBA,PF
O.J. Mayo,mayooj01,2008,3,2008-09,MEM,NBA,SG
Russell Westbrook,westbru01,2008,4,2008-09,OKC,NBA,PG
Kevin Love,loveke01,2008,5,2008-09,MIN,NBA,C
Danilo Gallinari,gallida01,2008,6,2008-09,NYK,NBA,SG
Eric Gordon,gordoer01,2008,7,2008-09,LAC,NBA,SG
Joe Alexander,alexajo01,2008,8,2008-09,MIL,NBA,SF
D.J. Augustin,augusdj01,2008,9,2008-09,CHA,NBA,PG
Brook Lopez,lopezbr01,2008,10,2008-09,NJN,NBA,C
Jerryd Bayless,bayleje01,2008,11,2008-09,POR,NBA,PG
Jason Thompson,thompja02,2008,12,2008-09,SAC,NBA,PF
Brandon Rush,rushbr01,2008,13,2008-09,IND,NBA,SG
Anthony Randolph,randoan01,2008,14,2008-09,GSW,NBA,PF
Robin Lopez,lopezro01,2008,15,2008-09,PHO,NBA,C
Marreese Speights,speigma01,2008,16,2008-09,PHI,NBA,C
Roy Hibbert,hibbero01,2008,17,2008-09,IND,NBA,C
JaVale McGee,mcgeeja01,2008,18,2008-09,WAS,NBA,C
J.J. Hickson,hicksjj01,2008,19,2008-09,CLE,NBA,C
Alexis Ajinça,ajincal01,2008,20,2008-09,CHA,NBA,PF
Ryan Anderson,anderry01,2008,21,2008-09,NJN,NBA,PF
Courtney Lee,leeco01,2008,22,2008-09,ORL,NBA,SG
Kosta Koufos,koufoko01,2008,23,2008-09,UTA,NBA,C
Serge Ibaka,ibakase01,2008,24,2009-10,OKC,NBA,PF
Nicolas Batum,batumni01,2008,25,2008-09,POR,NBA,SF
George Hill,hillge01,2008,26,2008-09,SAS,NBA,PG
Darrell Arthur,arthuda01,2008,27,2008-09,MEM,NBA,PF
Donté Greene,greendo01,2008,28,2008-09,SAC,NBA,SF
D.J. White,whitedj01,2008,29,2008-09,OKC,NBA,PF
J.R. Giddens,giddejr01,2008,30,2008-09,BOS,NBA,SF
Nikola Peković,pekovni01,2008,31,2010-11,MIN,NBA,C
Walter Sharpe,sharpwa01,2008,32,2008-09,DET,NBA,PF
Joey Dorsey,dorsejo01,2008,33,2008-09,HOU,NBA,PF
Mario Chalmers,chalmma01,2008,34,2008-09,MIA,NBA,PG
DeAndre Jordan,jordade01,2008,35,2008-09,LAC,NBA,C
Ömer Aşık,asikom01,2008,36,2010-11,CHI,NBA,C
Luc Mbah a Moute,mbahalu01,2008,37,2008-09,MIL,NBA,PF
Kyle Weaver,weaveky01,2008,38,2008-09,OKC,NBA,SG
Sonny Weems,weemsso01,2008,39,2008-09,DEN,NBA,SG
Chris Douglas-Roberts,douglch01,2008,40,2008-09,NJN,NBA,SG
Nathan Jawai,jawaina01,2008,41,2008-09,TOR,NBA,PF
Sean Singletary,singlse01,2008,42,2008-09,TOT,NBA,PG
Patrick Ewing,ewingpa02,2008,43,2010-11,NOH,NBA,SF
Goran Dragić,dragigo01,2008,45,2008-09,PHO,NBA,PG
Henry Walker,walkebi01,2008,47,2008-09,BOS,NBA,SF
Malik Hairston,hairsma01,2008,48,2008-09,SAS,NBA,SG
Darnell Jackson,jacksda01,2008,52,2008-09,CLE,NBA,PF
Mike Taylor,taylomi01,2008,55,2008-09,LAC,NBA,PG
Sasha Kaun,kaunsa01,2008,56,2015-16,CLE,NBA,C
Joe Crawford,crawfjo01,2008,58,2008-09,NYK,NBA,SF
Semih Erden,erdense01,2008,60,2010-11,TOT,NBA,C
Blake Griffin,griffbl01,2009,1,2010-11,LAC,NBA,PF
Hasheem Thabeet,thabeha01,2009,2,2009-10,MEM,NBA,C
James Harden,hardeja01,2009,3,2009-10,OKC,NBA,SG
Tyreke Evans,evansty01,2009,4,2009-10,SAC,NBA,SG
Ricky Rubio,rubiori01,2009,5,2011-12,MIN,NBA,PG
Jonny Flynn,flynnjo01,2009,6,2009-10,MIN,NBA,PG
Stephen Curry,curryst01,2009,7,2009-10,GSW,NBA,PG
Jordan Hill,hilljo01,2009,8,2009-10,TOT,NBA,PF
DeMar DeRozan,derozde01,2009,9,2009-10,TOR,NBA,SG
Brandon Jennings,jennibr01,2009,10,2009-10,MIL,NBA,PG
Terrence Williams,willite01,2009,11,2009-10,NJN,NBA,SF
Gerald Henderson,hendege02,2009,12,2009-10,CHA,NBA,SG
Tyler Hansbrough,hansbty01,2009,13,2009-10,IND,NBA,PF
Earl Clark,clarkea01,2009,14,2009-10,PHO,NBA,PF
Austin Daye,dayeau01,2009,15,2009-10,DET,NBA,SF
James Johnson,johnsja01,2009,16,2009-10,CHI,NBA,PF
Jrue Holiday,holidjr01,2009,17,2009-10,PHI,NBA,PG
Ty Lawson,lawsoty01,2009,18,2009-10,DEN,NBA,PG
Jeff Teague,teaguje01,2009,19,2009-10,ATL,NBA,PG
Eric Maynor,maynoer01,2009,20,2009-10,TOT,NBA,PG
Darren Collison,collida01,2009,21,2009-10,NOH,NBA,PG
Victor Claver,clavevi01,2009,22,2012-13,POR,NBA,SF
Omri Casspi,casspom01,2009,23,2009-10,SAC,NBA,SF
Byron Mullens,mulleby01,2009,24,2009-10,OKC,NBA,PF
Rodrigue Beaubois,beaubro01,2009,25,2009-10,DAL,NBA,PG
Taj Gibson,gibsota01,2009,26,2009-10,CHI,NBA,PF
DeMarre Carroll,carrode01,2009,27,2009-10,MEM,NBA,SF
Wayne Ellington,ellinwa01,2009,28,2009-10,MIN,NBA,SG
Toney Douglas,douglto01,2009,29,2009-10,NYK,NBA,PG
Christian Eyenga,eyengch01,2009,30,2010-11,CLE,NBA,SF
Jeff Ayres,pendeje02,2009,31,2009-10,POR,NBA,C
Jermaine Taylor,tayloje02,2009,32,2009-10,HOU,NBA,SG
Dante Cunningham,cunnida01,2009,33,2009-10,POR,NBA,PF
DaJuan Summers,summeda01,2009,35,2009-10,DET,NBA,SF
Sam Young,youngsa01,2009,36,2009-10,MEM,NBA,SF
DeJuan Blair,blairde01,2009,37,2009-10,SAS,NBA,PF
Jon Brockman,brockjo01,2009,38,2009-10,SAC,NBA,PF
Jonas Jerebko,jerebjo01,2009,39,2009-10,DET,NBA,PF
Derrick Brown,brownde04,2009,40,2009-10,CHA,NBA,SF
Jodie Meeks,meeksjo01,2009,41,2009-10,TOT,NBA,SG
Patrick Beverley,beverpa01,2009,42,2012-13,HOU,NBA,PG
Marcus Thornton,thornma01,2009,43,2009-10,NOH,NBA,SG
Chase Budinger,budinch01,2009,44,2009-10,HOU,NBA,SF
Nick Calathes,calatni01,2009,45,2013-14,MEM,NBA,SG
Danny Green,greenda02,2009,46,2009-10,CLE,NBA,SG
Taylor Griffin,griffta01,2009,48,2009-10,PHO,NBA,SF
A.J. Price,priceaj01,2009,52,2009-10,IND,NBA,PG
Nando De Colo,decolna01,2009,53,2012-13,SAS,NBA,SG
Patty Mills,millspa02,2009,55,2009-10,POR,NBA,PG
Lester Hudson,hudsole01,2009,58,2009-10,TOT,NBA,PG
John Wall,walljo01,2010,1,2010-11,WAS,NBA,PG
Evan Turner,turneev01,2010,2,2010-11,PHI,NBA,SG
Derrick Favors,favorde01,2010,3,2010-11,TOT,NBA,PF
Wesley Johnson,johnswe01,2010,4,2010-11,MIN,NBA,SG
DeMarcus Cousins,couside01,2010,5,2010-11,SAC,NBA,C
Ekpe Udoh,udohek01,2010,6,2010-11,GSW,NBA,C
Greg Monroe,monrogr01,2010,7,2010-11,DET,NBA,C
Al-Farouq Aminu,aminual01,2010,8,2010-11,LAC,NBA,SF
Gordon Hayward,haywago01,2010,9,2010-11,UTA,NBA,SF
Paul George,georgpa01,2010,10,2010-11,IND,NBA,SG
Cole Aldrich,aldrico01,2010,11,2010-11,OKC,NBA,C
Xavier Henry,henryxa01,2010,12,2010-11,MEM,NBA,SG
Ed Davis,davised01,2010,13,2010-11,TOR,NBA,PF
Patrick Patterson,pattepa01,2010,14,2010-11,HOU,NBA,PF
Larry Sanders,sandela01,2010,15,2010-11,MIL,NBA,C
Luke Babbitt,babbilu01,2010,16,2010-11,POR,NBA,SF
Kevin Séraphin,serapke01,2010,17,2010-11,WAS,NBA,PF
Eric Bledsoe,bledser01,2010,18,2010-11,LAC,NBA,PG
Avery Bradley,bradlav01,2010,19,2010-11,BOS,NBA,PG
James Anderson,anderja01,2010,20,2010-11,SAS,NBA,SF
Craig Brackins,brackcr01,2010,21,2010-11,PHI,NBA,PF
Elliot Williams,williel01,2010,22,2011-12,POR,NBA,SG
Trevor Booker,booketr01,2010,23,2010-11,WAS,NBA,PF
Damion James,jamesda01,2010,24,2010-11,NJN,NBA,SF
Dominique Jones,jonesdo02,2010,25,2010-11,DAL,NBA,SG
Quincy Pondexter,pondequ01,2010,26,2010-11,NOH,NBA,SF
Jordan Crawford,crawfjo02,2010,27,2010-11,TOT,NBA,SG
Greivis Vásquez,vasqugr01,2010,28,2010-11,MEM,NBA,SG
Daniel Orton,ortonda01,2010,29,2011-12,ORL,NBA,PF
Lazar Hayward,haywala01,2010,30,2010-11,MIN,NBA,SF
Tibor Pleiß,pleisti01,2010,31,2015-16,UTA,NBA,C
Dexter Pittman,pittmde01,2010,32,2010-11,MIA,NBA,C
Hassan Whiteside,whiteha01,2010,33,2010-11,SAC,NBA,C
Armon Johnson,johnsar02,2010,34,2010-11,POR,NBA,PG
Nemanja Bjelica,bjeline01,2010,35,2015-16,MIN,NBA,PF
Darington Hobson,hobsoda01,2010,37,2011-12,MIL,NBA,SG
Andy Rautins,rautian01,2010,38,2010-11,NYK,NBA,SG
Landry Fields,fieldla01,2010,39,2010-11,NYK,NBA,SG
Lance Stephenson,stephla01,2010,40,2010-11,IND,NBA,SG
Jarvis Varnado,varnaja01,2010,41,2012-13,TOT,NBA,PF
Devin Ebanks,ebankde01,2010,43,2010-11,LAL,NBA,SG
Jerome Jordan,jordaje01,2010,44,2011-12,NYK,NBA,C
Gani Lawal,lawalga01,2010,46,2010-11,PHO,NBA,PF
