1986,48,Forrest McKenzie,mckenfo01,forrest-mckenzie-1
1986,50,Kevin Henderson,hendeke01,kevin-henderson-1
1986,51,Mike Williams,willimi03,mike-williams-1
1986,52,Ricky Wilson,wilsori02,ricky-wilson-1
1986,53,Tod Murphy,murphto01,tod-murphy-1
1986,54,Dwayne Polee,poleedw01,dwayne-polee-1
1986,55,Kenny Gattison,gattike01,kenny-gattison-1
1986,57,Bruce Douglas,douglbr01,bruce-douglas-1
1986,58,Dave Henderson,hendeda01,dave-henderson-1
1986,60,Dražen Petrović,petrodr01,
1986,61,John Shasky,shaskjo01,john-shasky-1
1986,65,Dave Hoppen,hoppeda01,dave-hoppen-1
1986,66,Anthony Bowie,bowiean01,anthony-bowie-1
1986,67,Ron Rowan,rowanro01,ron-rowan-1
1986,69,Andre Turner,turnean01,andre-turner-1
1986,70,Jim Les,lesji01,jim-les-1
1986,74,Scott Meents,meentsc01,scott-meents-1
1986,77,Grant Gondrezick,gondrgr01,grant-gondrezick-1
1986,85,Myron Jackson,jacksmy01,myron-jackson-1
1986,89,Conner Henry,henryco01,conner-henry-1
1986,95,Richard Rellford,rellfri01,richard-rellford-1
1986,97,Clinton Smith,smithcl01,clinton-smith-1
1986,99,Dominic Pressley,pressdo01,dominic-pressley-1
1986,100,Steffond Johnson,johnsst02,steffond-johnson-1
1986,120,Pete Myers,myerspe01,pete-myers-1
1986,122,Curtis Kitchen,kitchcu01,curtis-kitchen-1
1986,124,Tim Kempton,kemptti01,tim-kempton-1
1986,133,Anthony Frederick,fredean01,anthony-frederick-1
1986,134,Alexander Volkov,volkoal01,
1987,1,David Robinson,robinda01,david-robinson-1
1987,2,Armen Gilliam,gilliar01,armen-gilliam-1
1987,3,Dennis Hopson,hopsode01,dennis-hopson-1
1987,4,Reggie Williams,willire01,reggie-williams-1
1987,5,Scottie Pippen,pippesc01,
1987,6,Kenny Smith,smithke01,kenny-smith-1
1987,7,Kevin Johnson,johnske02,kevin-johnson-1
1987,8,Olden Polynice,polynol01,olden-polynice-1
1987,9,Derrick McKey,mckeyde01,derrick-mckey-1
1987,10,Horace Grant,grantho01,horace-grant-1
1987,11,Reggie Miller,millere01,reggie-miller-1
1987,12,Muggsy Bogues,boguemu01,muggsy-bogues-1
1987,13,Joe Wolf,wolfjo01,joe-wolf-1
1987,14,Tellis Frank,frankte01,tellis-frank-1
1987,15,José Ortiz,ortizjo01,jose-ortiz-1
1987,16,Chris Welp,welpch01,chris-welp-1
1987,17,Ronnie Murphy,murphro01,ronnie-murphy-1
1987,18,Mark Jackson,jacksma01,mark-jackson-1
1987,19,Ken Norman,normake01,ken-norman-1
1987,20,Jim Farmer,farmeji01,jim-farmer-1
1987,21,Dallas Comegys,comegda01,dallas-comegys-1
1987,22,Reggie Lewis,lewisre01,reggie-lewis-1
1987,23,Greg Anderson,andergr01,greg-anderson-1
1987,25,Ron Moore,moorero01,
1987,26,Steve Alford,alforst01,steve-alford-1
1987,27,Nate Blackwell,blackna01,nate-blackwell-1
1987,28,Rickie Winslow,winslri01,rickie-winslow-1
1987,30,Nikita Wilson,wilsoni01,nikita-wilson-1
1987,31,Andre Moore,moorean01,andre-moore-1
1987,32,Bob McCann,mccanbo01,bob-mccann-1
1987,33,Tony White,whiteto01,tony-white-1
1987,34,Brian Rowsom,rowsobr01,brian-rowsom-1
1987,35,Doug Lee,leedo01,doug-lee-1
1987,36,Duane Washington,washidu01,duane-washington-1
1987,38,Norris Coleman,colemno01,norris-coleman-1
1987,39,Vincent Askew,askewvi01,vincent-askew-1
1987,40,Winston Garland,garlawi01,winston-garland-1
1987,41,Kannard Johnson,johnska01,kannard-johnson-1
1987,45,Brad Lohaus,lohaubr01,brad-lohaus-1
1987,48,Jamie Waller,walleja01,
1987,50,Phil Zevenbergen,zevenph01,phil-zevenbergen-1
1987,52,Donald Royal,royaldo01,donald-royal-1
1987,53,Winston Crite,critewi01,winston-crite-1
