1982,86,Rory White,rory-white-1
1982,138,John Schweitz,john-schweitz-1
1982,140,Eddie Hughes,eddie-hughes-1
1982,166,Ed Nealy,ed-nealy-1
1982,221,Dale Wilkinson,dale-wilkinson-1
1983,1,Ralph Sampson,ralph-sampson-1
1983,2,Steve Stipanovich,steve-stipanovich-1
1983,3,Rodney McCray,rodney-mccray-1
1983,4,Byron Scott,byron-scott-1
1983,5,Sidney Green,sidney-green-1
1983,6,Russell Cross,russell-cross-1
1983,7,Thurl Bailey,thurl-bailey-1
1983,8,Antoine Carr,antoine-carr-1
1983,9,Dale Ellis,dale-ellis-1
1983,10,Jeff Malone,jeff-malone-1
1983,11,Derek Harper,derek-harper-1
1983,12,Darrell Walker,darrell-walker-1
1983,13,Ennis Whatley,ennis-whatley-1
1983,14,Clyde Drexler,clyde-drexler-1
1983,15,Howard Carter,howard-carter-1
1983,16,Jon Sundvold,jon-sundvold-1
1983,17,Leo Rautins,leo-rautins-1
1983,18,Randy Breuer,randy-breuer-1
1983,19,John Paxson,john-paxson-1
1983,20,Roy Hinson,roy-hinson-1
1983,21,Greg Kite,greg-kite-1
1983,22,Randy Wittman,randy-wittman-1
1983,23,Mitchell Wiggins,mitchell-wiggins-1
1983,24,Stewart Granger,stewart-granger-1
1983,25,Sidney Lowe,sidney-lowe-1
1983,26,Leroy Combs,leroy-combs-1
1983,27,John Garris,john-garris-1
1983,28,Rod Foster,rod-foster-1
1983,29,Larry Micheaux,larry-micheaux-1
1983,30,Mark West,mark-west-1
1983,31,Doc Rivers,doc-rivers-1
1983,33,Dirk Minniefield,dirk-minniefield-1
1983,34,Guy Williams,guy-williams-1
1983,35,Darrell Lockhart,darrell-lockhart-1
1983,36,Scooter McCray,scooter-mccray-1
1983,38,Chris McNealy,chris-mcnealy-1
1983,39,Granville Waiters,granville-waiters-1
1983,40,Jim Thomas,jim-thomas-1
1983,43,Pace Mannion,pace-mannion-1
1983,46,Kevin Williams,kevin-williams-1
1983,48,Craig Ehlo,craig-ehlo-1
1983,50,Paul Thompson,paul-thompson-1
1983,53,Mike Holton,mike-holton-1
1983,54,Bob Hansen,bob-hansen-1
1983,57,Darren Daye,darren-daye-1
1983,58,John Pinone,john-pinone-1
1983,59,Bruce Kuczenski,bruce-kuczenski-1
1983,62,Tom Piotrowski,tom-piotrowski-1
1983,75,Ron Crevier,ron-crevier-1
1983,77,Peter Thibeaux,peter-thibeaux-1
1983,82,Mark Jones,mark-jones-1
1983,90,Brant Weidner,brant-weidner-1
1983,91,Carlos Clark,carlos-clark-1
1983,97,Manute Bol,
1983,101,Ken Austin,ken-austin-1
1983,102,Jim Lampley,jim-lampley-1
1983,139,Sedale Threatt,
1983,152,Dane Suttle,dane-suttle-1
1984,1,Hakeem Olajuwon,hakeem-olajuwon-1
1984,2,Sam Bowie,sam-bowie-1
1984,3,Michael Jordan,michael-jordan-1
1984,4,Sam Perkins,sam-perkins-1
1984,5,Charles Barkley,charles-barkley-1
1984,6,Melvin Turpin,melvin-turpin-1
1984,7,Alvin Robertson,alvin-robertson-1
1984,8,Lancaster Gordon,lancaster-gordon-1
1984,9,Otis Thorpe,otis-thorpe-1
1984,10,Leon Wood,leon-wood-1
1984,11,Kevin Willis,kevin-willis-1
1984,12,Tim McCormick,tim-mccormick-1
1984,13,Jay Humphries,jay-humphries-1
1984,14,Michael Cage,michael-cage-1
1984,15,Terence Stansbury,terence-stansbury-1
1984,16,John Stockton,john-stockton-1
1984,17,Jeff Turner,jeff-turner-1
1984,18,Vern Fleming,vern-fleming-1
1984,19,Bernard Thompson,bernard-thompson-1
1984,20,Tony Campbell,tony-campbell-1
1984,21,Kenny Fields,kenny-fields-1
1984,22,Tom Sewell,tom-sewell-1
1984,23,Earl Jones,earl-jones-1
1984,24,Michael Young,michael-young-1
1984,25,Devin Durrant,devin-durrant-1
1984,27,Ron Anderson,ron-anderson-1
1984,28,Cory Blackwell,cory-blackwell-1
1984,29,Stuart Gray,stuart-gray-1
1984,30,Steve Burtt,steve-burtt-1
1984,31,Jay Murphy,jay-murphy-1
1984,33,Steve Colter,steve-colter-1
1984,35,Othell Wilson,othell-wilson-1
1984,36,Charles Jones,charles-jones-1
1984,37,Ben Coleman,ben-coleman-1
1984,38,Charlie Sitton,charlie-sitton-1
1984,39,Danny Young,danny-young-1
1984,41,Tom Sluby,tom-sluby-1
1984,42,Willie White,willie-white-1
